Processing 5 nonces with 1 workers...
[nonce 0]: /usr/local/bin/tig-runtime '{"algorithm_id":"","challenge_id":"c002","track_id":"n_nodes=600","block_id":"","player_id":""}' rand_hash 0 ./tig-algorithms/lib/vehicle_routing/amd64/fast_lane_v4.so --fuel 5000000000000 --output /tmp/tmpevfdmqjg
#processing: 1, #finished: 0, #invalid: 0, elapsed: 159.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 160.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 160.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 161.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 161.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 162.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 162.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 163.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 163.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 164.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 164.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 165.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 165.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 166.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 166.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 167.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 167.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 168.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 168.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 169.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 169.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 170.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 170.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 171.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 171.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 172.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 172.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 173.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 173.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 174.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 174.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 175.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 175.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 176.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 176.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 177.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 177.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 178.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 178.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 179.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 179.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 180.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 180.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 181.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 181.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 182.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 182.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 183.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 183.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 184.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 184.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 185.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 185.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 186.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 186.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 187.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 187.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 188.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 188.56s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 189.06s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 189.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 190.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 190.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 191.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 191.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 192.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 192.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 193.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 193.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 194.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 194.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 195.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 195.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 196.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 196.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 197.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 197.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 198.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 198.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 199.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 199.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 200.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 200.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 201.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 201.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 202.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 202.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 203.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 203.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 204.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 204.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 205.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 205.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 206.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 206.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 207.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 207.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 208.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 208.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 209.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 209.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 210.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 210.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 211.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 211.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 212.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 212.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 213.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 213.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 214.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 214.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 215.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 215.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 216.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 216.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 217.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 217.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 218.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 218.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 219.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 219.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 220.07s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 220.57s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 221.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 221.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 222.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 222.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 223.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 223.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 224.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 224.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 225.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 225.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 226.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 226.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 227.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 227.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 228.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 228.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 229.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 229.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 230.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 230.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 231.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 231.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 232.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 232.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 233.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 233.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 234.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 234.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 235.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 235.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 236.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 236.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 237.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 237.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 238.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 238.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 239.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 239.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 240.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 240.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 241.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 241.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 242.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 242.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 243.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 243.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 244.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 244.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 245.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 245.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 246.08s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 246.58s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 247.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 247.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 248.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 248.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 249.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 249.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 250.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 250.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 251.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 251.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 252.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 252.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 253.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 253.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 254.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 254.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 255.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 255.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 256.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 256.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 257.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 257.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 258.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 258.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 259.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 259.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 260.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 260.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 261.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 261.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 262.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 262.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 263.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 263.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 264.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 264.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 265.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 265.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 266.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 266.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 267.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 267.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 268.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 268.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 269.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 269.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 270.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 270.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 271.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 271.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 272.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 272.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 273.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 273.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 274.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 274.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 275.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 275.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 276.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 276.59s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 277.09s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 277.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 278.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 278.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 279.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 279.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 280.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 280.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 281.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 281.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 282.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 282.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 283.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 283.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 284.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 284.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 285.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 285.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 286.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 286.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 287.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 287.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 288.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 288.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 289.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 289.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 290.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 290.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 291.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 291.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 292.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 292.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 293.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 293.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 294.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 294.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 295.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 295.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 296.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 296.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 297.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 297.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 298.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 298.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 299.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 299.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 300.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 300.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 301.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 301.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 302.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 302.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 303.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 303.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 304.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 304.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 305.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 305.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 306.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 306.60s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 307.10s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 307.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 308.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 308.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 309.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 309.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 310.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 310.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 311.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 311.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 312.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 312.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 313.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 313.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 314.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 314.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 315.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 315.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 316.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 316.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 317.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 317.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 318.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 318.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 319.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 319.61s, avg_quality: 0       
